corrected_comment,rating,sentiment
Nút thoát ra ứng dụng bị đơ .,3,0
Máy đẹp .,5,1
Tốt .,4,1
Nhân viên bán hàng rất nhiệt tình.,4,1
Rất hài lòng.,5,1
Nhân viên tư vấn nhiệt tình và rất dễ hiểu.,5,1
Máy dùng rất OK.,5,1
Ok !,4,1
Rất tốt rồi.,5,1
tốt.,5,1
"Dùng đc 4 ngày mà thấy tệ. Mình ko tải game, chỉ lướt phân, Zalo thôi mà máy giật lắc kinh khủng. Ko ổn rồi.",2,0
Tốt .,5,1
Tốt .,4,1
ok lam lam.,5,1
Nhân viên phục vụ nhiệt tình.,5,1
"Đc á ;))))))))), điện thoại ngon á ;)))), cho 5s :;))).",5,1
"Mới mua ngày đầu dùng, sau lần sạc đầu tiên, máy bị đơ màn hình rồi tắt nguồn luôn nên em có mang ra ĐTDĐ đổi máy thì nhân viên nhiệt tình, đổi máy mới hỗ trợ nhiều nhưng có điều hơi lâu 1 xíu do làm hồ sơ. Còn lại em thấy ổn khá ok.",4,1
"Trước mắt thì cảm thấy tốt, còn về sau thì ko biết.",4,1
Máy sử dụng rất tốt.,5,1
Quá tuyệt vời.,5,1
Máy ok.,5,1
Nhân viên phục vụ bên bạn rất tuyệt vời.,5,1
Rất thích xài mượt và nhiều tính năng hay.,4,1
Máy rất đẹp tốt.,5,1
Máy Sài Gòn.,5,1
Thấy ổn trong tầm giá.,4,1
"Sp đẹp,pin bền, khỏe, mượt mà......................@@",4,1
Mượt mà. Đẹp. Nhìn sang trọng.,4,1
tốt.,5,1
Nhanh hết bin. Chụp hình khá nhanh.,3,0
Sản phẩm tốt so với gì.,5,1
Ok !,4,1
Rất hài lòng.,5,1
Sản phẩm dùng rất ok !,4,1
10 điểm đáng mua nhất trong các máy phân khúc 4 đến 5 tr .,5,1
Phục vụ tốt.,5,1
Dùng ổn.. Chất lượng trung bình.,3,0
"Máy dùng tốt , hình thức lại đẹp.",4,1
Hài lòng!,4,1
Rất tốt.,5,1
Màu đẹp: Tu van nhiệt tình.,5,1
Rất tốt.,5,1
Pin trâu cấu hình tốt.,5,1
"Máy rất ổn đẹp, chụp hình tạm được nhưng chơi game thì có một số game sẽ bị lỗi, nên mua dòng note để tối ưu hơn.",3,0
Sản phẩm tốt.,4,1
Máy mới đẹp mượt mà sài ok.,5,1
Tốt .,4,1
"Sản phẩm dùng rất ổn, điểm trừ là màn lưng làm bằng kính nên khá nhanh nóng máy. Nhân viên phục vụ nhiệt tình, xứng đáng 56.",5,1
"Máy rất tốt, phù hợp với đồng tiền.",4,1
"Đã sử dụng được 3 ngày, với mức giá tầm trung thì điện thoại này khá mạnh, chơi được COD, Minecraft, Roblox ngon lành, tải có chút lâu và lag nhưng lúc chơi thì k lag, mượt, có thể là do kết nối mạng, thi thoảng lướt web tiktok có một chút giật lag, điện thoại 7/10. Anh chị nhân viên lịch sự, nhiệt tình, dễ thương, cách phục vụ 10/10.",5,1
"Nhân viên nhiệt tình , hỗ trợ khách hàng mọi lúc, mọi nơi.",5,1
Sản phẩm rất tốt.,5,1
Nhân viên tư vấn nhiệt tình!,5,1
Ổn: .,4,1
Tốt lắm.,5,1
K. có tai nghe.,1,0
Ổn trong tầm giá .,4,1
Mua cho ba mẹ dùng là tốt.,4,1
Đẹp ok lắm.,4,1
tốt.,4,1
Xài tốt.,4,1
Rất tốt.,5,1
OK.,5,1
Tốt lắm.,5,1
Cũng được.,4,1
Sản phẩm rất tốt.,5,1
Sản phẩm rất tốt.,5,1
Sản phẩm tốt.,5,1
"Tầm giá này thì thấy cũng rất đáng để, xài ngon mượt mà, ko chơi game nên ko rõ g88 này hiệu năng tới đâu.. Nhân viên nhiệt tình, dễ thương rất okela.",5,1
Còn hơi lắng?,3,0
Tuyệt vời.,5,1
Sản phẩm tốt.,5,1
"Sản phẩm tốt, mình rất thích OK.",5,1
"Tôi đã dùng và cảm thấy rất mượt mà.., đó là một chiếc DT mà MN nên dùng thử ngay.",5,1
Xài rất tốt.,5,1
"Màn hình to rõ, cảm ứng rất nhạy .",5,1
Nhân viên tư vấn nhiệt tình điện thoại Sài Gòn ok lắm.,5,1
Tốt .,4,1
Xin chào sản phẩm rất tốt.,4,1
"Mới sử dụng nên cũng chưa bảo đảm, chỉ biết hiện giờ sản phẩm đang sử dụng tương đối ổn, cảm ơn!",4,1
"Dùng rất ok ạ, mọi người nên tham khảo nhé.",5,1
Hơi nặng.,4,1
"Mặt sài rất ho, mọi người nên mua sài thử màng hình rất đẹp.",4,1
Máy dùng tốt và OK.,5,1
"Ảnh đẹp, tốc độ được .",4,1
"Ngoại hình đẹp, .",5,1
Tuyệt vời.,5,1
"Máy chạy rất mượt, quá ok.",5,1
"Độ sáng: may chua ok, lam.nen chua cho 5 canh.",4,1
Rất tốt.,5,1
Máy sẽ ok trong tầm giá .,4,1
Rất tốt.,5,1
Sản phẩm rất OK nhưng khuyến mãi chưa nhiều.,5,1
xài ok nha shop.,5,1
"Máy đẹp mượt, ổn trong tầm giá .",4,1
Sản phẩm tốt .,5,1
Tạm dừng .,3,0
Dịch vụ tốt.,5,1
Bình thường: .,3,0
Tối.,5,1
Hài lòng!,5,1
Sài Gòn.,4,1
Ok !,5,1
Đẹp lắm.,5,1
Tốt .,4,1
Tốt .,5,1
"Điện máy báo 3.400 ra mua 3.990 sao vậy nhỉ, khó hiểu 590 nghàn thuốc về ai ta.",3,0
Ok !,5,1
Tư vấn tốt.,5,1
Rất tốt.,5,1
"Mi mới mua và sử dụng trong 1 tuần, máy thi thoảng hơi đơ chút, khá mượt lắm. Trước trong phân khúc giá thì Xiaomi thấy rất oke, giờ thì thấy cấu hình và sử dụng thấy bình thường, khó sử dụng hơn.",3,0
Tot .,5,1
tốt.,4,1
to.,5,1
Máy hoạt động nhanh.nhân viên giao tiếp tư vấn có năng lực.,5,1
Tốt .,5,1
Mình rất thích TGDD.,5,1
Đt mới ra mua hồi 29/6 thì đc giảm 300k. Đt mua giùm nên nghe ông sử dụng nói là đi xài có khá hay.,4,1
Xài rất ok.,5,1
"Chụp hình nét, rõ, sáng đúng với khí giới thiệu.",5,1
"Tôi nghe lời giới thiệu từ bạn bè đi xiaomi 12 g xài rất tốt, nên tôi quyết định mua và đã sử dụng được 3_4 ngày đạt rất tốt.",4,1
"Điện thoại đẹp, chủ của nó cũng đẹp.",4,1
Dùng tốt.,5,1
Tót .,4,1
Ok !,5,1
"Lước mượt, chụp ảnh sáng nói chung OK lắm.",5,1
Tot .,4,1
"Thái độ phục vụ của Nhân viên nhiệt tình, niềm nở ân cần, đáng trân trọng.",4,1
Dùng rất mượt và pin khỏe.,5,1
Hình như nhân viên phục vụ bị nhầm tiền của khách.,3,0
Giá cũng ok.,3,0
Chất lượng tốt.,5,1
Okim.,5,1
"Điện thoại đẹp, vừa giá tiền, tôi hài lòng.",4,1
Sạc máy hơi nóng.,3,0
"Điện thoại đẹp, chạy nhanh.",5,1
Dùng ok?,4,1
Sản phẩm rất tốt trong tầm giá.,5,1
Sản phẩm tốt.,4,1
Sản phẩm tốt.,4,1
Tôi rất hài lòng.,5,1
"Mới dùng nhưng thấy pin hao nhanh, còn lại thấy ok.",3,0
Máy dùng lõi.,3,0
Sản phẩm O'o hợp với giá tiền.,5,1
"Máy mượt, đẹp .",5,1
Mái xài tốt nhân viện nhiệt tình.,5,1
Rất tốt.,5,1
Hay ?,5,1
Xài rất ok.,5,1
Tot .,4,1
Sài ok lắm nhé.,5,1
Mau hết pin.,3,0
Tốt .,5,1
"Máy mượt mà âm thanh âm trầm ấm, nghe rất hay.",5,1
Rất tốt.,5,1
Xem video trên Facebook bị tiếng chạy trước mà hình ảnh chạy chậm nhé.,5,1
Rất hài lòng.,5,1
Sản phẩm tốt.,4,1
Chơi game hơi lag .,4,1
"Mới sử dụng nên thấy ổn, chưa biết hôm sau nó ra sao.",5,1
Rất tôi.,5,1
Rất tốt.,5,1
Máy mượt màn hình đẹp.,5,1
Nhân viên nhiệt tình v.v... .,5,1
Nhân viên nhiệt tình tốt.,5,1
Tốt .,4,1
Xài được !,4,1
Rất ok nha.,5,1
Xài rất ok .,5,1
Xài dòng điện thoại Redmi 12 rất hoe.,5,1
ddddd.,5,1
Dùng ổn trong tầm giá .,3,0
Pin trâu sạt nhanh màng hình to.,5,1
"Nhân viên rất nhiệt tình, tôi rất thích.",5,1
Rất tuyệt vời.,5,1
Ok !,4,1
Sản phẩm tốt.,4,1
Rất tốt.,5,1
"Sản phẩm rất đẹp và rất tốt, giá cả hợp lí .",5,1
Đt dùng tốt ạ.,5,1
Cần có thêm tai nghe nữa là ok.,5,1
Sài rất ngon.,5,1
Tot .,5,1
"Rất tốt rồi, a.",5,1
Dùng tốt hơn.,5,1
Dùng ổn.,4,1
Ok !,5,1
phuc vu ok?,5,1
Mới dùng nên chưa cảm nhận được.,4,1
Điện thoại mạng rất tốt.,5,1
Phục vụ tận tình chứ đáo!,5,1
"Máy xài những ngày đầu tốt không có hiện tượng lỗi phần mềm, đóng mở các ứng dụng chưa nhanh lắm nhưng đạt tốt trong tầm giá ạ.",5,1
Các bạn nhân viên hỗ trợ rất nhiệt tình và chu đáo.,5,1
Đt xài ổn với giá tiền... Nhưng tui tên trường mà nhắn mời chị trường????,1,0
Mới mua 3 ngày nên sẽ đánh giá sau:.,3,0
Ok !,5,1
Số tốt.,5,1
Cấu hình ok?,4,1
Mau hết pin quá.,3,0
Mới mua nên cảm thấy cũng khá tốt.,5,1
Ok !,5,1
"Đẹp xinh, 2 anh tư vấn nhiệt tình, và đặc biệt anh tư vấn hơi hài (?).",5,1
Nhanh tuột pin.,3,0
Nhân viên tư vấn nhiệt tình.,5,1
Ok lắm.,5,1
Tốt nhất trong tầm giá.,4,1
"Nhận về mấy ngày đầu, tôi thấy sản phẩm rất OK.",4,1
Máy tốt.,5,1
"Máy dùng để chơi game thì rất ổn đối với các game phổ thông, còn nặng như genshin thì chỉ chơi ổn mức đồ hoạ thấp hoặc sang trung bình thì OK. Còn về các tác vụ bình thường khác thì có hiện tượng giật lắc, hơi đơ như lúc sài YouTube, mà dính quảng cáo, đến lúc mình phóng to video lên thì nó chia đôi và bị mất tiếng video, thậm chí ko thoát được quảng cáo kia. Đó là nhận xét của tôi trong 1 tuần trải nghiệm.. Kết luận game tốt, tác vụ bình thường vẫn hơi giật lag và lâu lâu bị trễ thông báo.",4,1
Máy dùng rất ok sao.,5,1
Máy bị đơ chưa ra đổi được.,2,0
Mới dùng được hơn 1 tuần nhưng bây giờ gọi video chỉ vài phút là máy bắt đầu nóng lên.,4,1
Sản phẩm chất lượng.,4,1
Rất tốt.,5,1
Không mượt như giới thiệu.,1,0
Tốt trong tầm giá.,5,1
Tốt .,5,1
Ok !,5,1
"Sản phẩm tốt, chất lượng.",5,1
"Nói chung, dòng Redmi 12 nói thẳng cấu hình thì chưa ổn lắm, có hiện tượng giật lát hay bị dlay quá nhiều.. Nếu không chơi game thì sẽ ổn nhưng camera khi chụp xong mà nhấn vào hình ảnh mới chụp thì còn day, nếu bỏ tiền ra mua con Redmi 12 thì nên ráng thêm chút nữa mua con Samsung A14 5G chắc chắn nó ổn hơn so với Redmi 12.. .",3,0
Hiện tại sử dụng ổn.,4,1
Quá tốt.,5,1
"Tôi mua ngày 16/6 tại ĐMX Lê Duẩn, Long Thành, Redmi 12 rất tốt trong tầm giá chính hãng.Tôi làm máy phụ chạy Grab: thiết kế rất đẹp, pin rất trâu, màn hình sáng tươi rực rỡ, còn sạc loa... chấp nhận được",5,1
"Máy quảng cáo sạc nhanh 18W mà mất 2H 30 phút mới đầy pin, chậm hơn cả sạc 10W của Redmi 9A.",3,0
Tốt .,4,1
Sai ổn định.,4,1
Tâm giá thì quá OK.,5,1
Rất tốt.,5,1
Tốt .,5,1
"Các bạn làm việc rất chậm, chỉ vui vẻ tôi rất hài lòng mong quý công ty có khen thưởng đến các nhân viên tại điện mấy.",5,1
Sản phẩm ổn nhân viên thân thiện.,4,1
Nó lát với lại màu hết chán quá.,2,0
"Tôi thấy loa hơi nhỏ. Xem video hay nghe nhạc, mở loa to nhất mới nghe rõ.",3,0
Phuc vu tan tinh.,5,1
Rất hài lòng.,5,1
Tốt .,5,1
Máy chạy nhanh.,5,1
"Điện thoại thua rồi, chị ơi, bấm chậm lắm mà nước nó cũng chậm mà nó sao á.",2,0
Sp tốt.,4,1
"Sản phẩm dùng rất tốt, không bị lag hay tiêu hao pin nhanh.",5,1
Dùng được.. .,5,1
"Với mức giá như vậy để như vậy là tốt rồi, tôi cho 5 sao, tuy dùng lâu, có lúc bị lát.",5,1
"Mới mua về có mấy tiếng. Dùng được 30p sao nóng quá trời nóng, chỉ gọi điện nhắn tin.",4,1
"Mình mua 6 tháng, trải nghiệm pin xài tốt ít hao, chụp hình đẹp tuyệt vời, ngang ngửa với iphone15pro max luôn.. Chơi game mượt ko bị chậm thông báo rất đáng để mua nhà.",5,1
"Tôi mua được 3 hôm, nhưng khi gọi điện qua Messenger chỉ nghe được loa, ngoài không có nghe hay chuyển qua loa thoại được là sao v?",3,0
Có nên sạc điện thoại lên 100% không nhỉ hay nên giữ mức 2080% khi cuối?,4,1
Sản phẩm ok.,5,1
"Mua từ tháng 11 2023 đến nay, dùng ổn, đập mạnh vào góc nhọn bàn quán karaoke test vỡ để bảo hành, nhưng không vấn đề gì nên dùng tiếp, có 1,2 lần pin tự tụt không biết lý do, mình nghĩ khả năng ứng dụng ngầm nào đó chạy, sạc pin ok, camera tạm được trong tầm giá.",4,1
"Máy mình mới mua được 6 tháng.Chân sạc giờ sạc ko ổn định, lúc được lúc kia.. Nếu bảo hành thì mất bao lâu ạ? Ngoài ra, Xiaomi 13T có hỗ trợ sạc ko dây ko ạ?",5,1
"Máy khi chụp hình rất hay bị treo, vừa mua xong.",1,0
"Mọi người xem máy mình có ai bị vào Bluetooth bấm tìm đường nó bị thoát ra không, với bluetooth ko dùng đc ko, vào bluetooth không tìm thấy thiết bị khác và thiết bị khác tìm cũng ko thấy mình.",3,0
"Mua về dùng ít nên chưa cảm nhận được nhiều, pin hơi màu hết.",4,1
Bị lỗi phần Maps . Cứ gõ chỉ đường thì bị out ra thì làm thế nào?,4,1
"Mua ngày 6/2 tới 20/4.. bị lỗi cục sạch, hẹn ngày 11/5 mới có kết quả, vậy trong thời gian đó bỏ ko sử dụng ra. Nhìn cái cách xử lý mà cháy: khi nào có thì gọi lấy, không hỗ trợ cục sạc cho sử dụng, làm ăn như hạch....",1,0
"Ổn nha mền, mình k dám cập nhập hyperos..camera ổn áp, chiến game mượt.Có điều pin tụt hơi nhanh.",4,1
Máy dùng rất tốt.,5,1
Chiến lược có cấu hình để thường mà vẫn lắng.,1,0
Máy 144hz mà đo có 120h.,4,1
"Mình mới mua máy, hôm qua test máy thấy máy bắt sống wifi khá chậm so với các dòng điện thoại khác, lâu lâu sẽ bị tình trạng loạn phím, .",3,0
"Em có mua ĐTDĐ 13T hồi tháng 2 này, em sử dụng cũng được gần 2 tháng nhưng ĐT em nó lâu lâu thì nó loạn màn hình lên thì ko biết em có được bảo hành không?",3,0
"Đã dùng 1 thời gian, em muốn đổi thành 13t Pro thì giá hiện tại là bao nhiêu ạ, mong được hổ trợ.",4,1
"Vì thiết kế màn hình nên khi mang đi dán cường lực sẽ không khít được, lọt hơi mất thẩm mỹ, giảm nhạy cảm ứng.Bên cửa hàng thì không kinh doanh cường lực 13T nên không thể hổ trợ được gì ngoài việc khuyên khách hàng thông cảm.Một trải nghiệm khá tệ: Nên cân nhắc khi mua dòng 13T. nhé.",2,0
Máy ngon trong tầm .,4,1
"Đang sài nó cứ bị nhảy vào, ứng dụng cài đặt cuộc gọi đã tắt nguồn, mở lại vẫn bị.",2,0
"Nút âm lượng bị rơ quá, không biết chống nước IP 68 ổn không?",4,1
"Sau 1 tuần sử dụng có đánh giá sau 1 máy ảnh chụp khá, đôi khi rất đẹp, selfie hơi chán, làm đẹp quá đà2 do màn 144hz nên pin tuột khá, nhưng xài tác vụ thường thì 1 ngày ok, chơi game thì sạc 1 lần 67w khỏi lo3 lên harperos máy ko nóng lắm, chơi lã vs phẳng ok lắm4 wifi cách 15m vẫn bắt nhanh, ko lag5 giao diện chuyển cảnh lâu lâu lúng chút, ko vấn đề: Nói chúng giá này rất ok cho 1 con máy này, sam vs oppo ko bằng.",5,1
"Mua 1 cái trãi nghiệm đc 10 ngày thì mấy mình đan sài quen thấy ok phải ra tận tìm lại cái đi, vậy mà báo hết hàng phải đặt onlin, chờ qua hôm sau thì ra cửa hàng lấy máy.",5,1
"Tôi có mua sản phẩm 13t 5g 8/256 máy ổn tốt.Nhân viên nhiệt tình nhưng lại nhận được củ sạc 33w mà không phải là 67kg, nhân viên nói hãng gửi về như vậy.",4,1
"Sau khi cập nhập hype os thì máy nóng và tụt pin rất nhanh, .",3,0
Mọi thứ đều ổn ngoại trừ việc máy dễ nóng. Dùng tác vụ bình thường cũng nóng. Không biết TGDD có hỗ trợ khắc phục vấn đề này không?,2,0
Pin tụt khá nhanh.,3,0
Lắc máy cứ nghe tiếng lọc cọc ở chỗ camera.,3,0
"Máy chụp ảnh nét đẹp, màn hình rõ nét, pin trâu, sạc nhanh, chip mượt mà không nóng máy, có nhiều tiện ích điều khiển hồng ngoại, vân tay trong màn hình tiện lợi, khung viền kim loại, lưng kính màn phẳng dễ dán cường lực, chống nước ip68....",5,1
